Review Title,Rating,Sentiment
Watchble hatred,1,Negative
Wtf make up this appearance?,1,Negative
"Mundane, slow and dreadful to watch mundane",2,Negative
Meh at best,1,Negative
Appearance sucks after world class season,1,Negative
Repetitiousness at its stature!,2,Negative
What give birth Iodin just watched?,1,Negative
Dreaded,3,Negative
Be there a bunch of studio apartment shill on here?,2,Negative
Nope 😩,1,Negative
Waste of fourth dimension,1,Negative
Ick. Goose egg to like hither for me.,3,Negative
Uncomfortable,1,Negative
Preceptor ' t even imagine of watching this with the unhurt family.,1,Negative
"Merely terrible, made no sensation",1,Negative
Huh?,1,Negative
What if? ???,3,Negative
"Sorry, no",1,Negative
Fatal computer error,1,Negative
Grindingly slow.,1,Negative
Blech!,1,Negative
Zip to be charge about this display!,1,Negative
I essay but I give upwardly!,1,Negative
I require my 7 hour that I wasted back,3,Negative
E1 had some potential simply E2?,1,Negative
WTF,2,Negative
Ugly mass so wherefore watch them,3,Negative
Entire wasteland of time,3,Negative
"Awful, awful, abominable",3,Negative
Why is everyone raving about this dreaded maiden season?,2,Negative
A few serious actors in a WOKE script,3,Negative
"The most uneventful, wearisome moving, boring appearance always",1,Negative
Waste material of Time,1,Negative
"Slow, heavy and really kinda tire",1,Negative
Thus yellow filter out One contracted jaundice.,2,Negative
There are well thing to watch. ..,1,Negative
Well nigh everyone is worthy of attack and derision,3,Negative
Evilness,1,Negative
Watch 9 Perfect tense Strangers alternatively,1,Negative
"Nighttime, yes. Clowning, no.",3,Negative
Hopeless wastefulness of prison term,1,Negative
Non deserving the metre. ..,3,Negative
Washington this good story??,2,Negative
By Hollywood. For Hollywood.,1,Negative
Hold a cutpurse in the shallow end,1,Negative
"Thusly dull, dull and boring",3,Negative
Season one big. Season 2 be the bad show Atomic number 53 ' ve ever seen,1,Negative
thwarted,3,Negative
Worst appearance ever made in hollywood account,1,Negative
Below - Average,1,Negative
Amazingly overrate,1,Negative
No unity be remotely likable,1,Negative
Ummmmm. What?,2,Negative
WTH 🤦 ‍ ♀ ️,3,Negative
Random event in promised land,1,Negative
Boring as inferno,1,Negative
food waste,1,Negative
Don ' t bargain into the ballyhoo,3,Negative
1 don ' t catch information technology.,2,Negative
Restrain waiting for something to happend,1,Negative
You don ' mt NEED concern quality!,2,Negative
I think it take nuance to understand how regretful and unenjoyable this be,2,Negative
Amusement?,1,Negative
Boring. Time of year i so far only. Perhaps 2 be easily. ..,1,Negative
"Disconnect from realism, slow moving, no likable characters",1,Negative
What ' due south There to Alike in This Series?,2,Negative
Revolt,1,Negative
how could they floor the song?!,3,Negative
Unitary of the worst shows e'er - Season one,1,Negative
Not that secure as it used to constitute,1,Negative
"Time of year 1 - 9, Season 2 - i ace",3,Negative
Really bad hand,3,Negative
I loved the first time of year but the second peerless didn ' t worth information technology,1,Negative
Is information technology caustic remark surgery. .. .?,1,Negative
Thanks for this serial publication:) xo,3,Negative
Parkey Posey you are wicked.,2,Negative
I decidedly come down in the minority of multitude who do not see this display.,3,Negative
Frightful,1,Negative
Represent that information technology?,2,Negative
Does this in reality live on anywhere?,1,Negative
Codswallop,2,Negative
Season 3 ruin the presentation.,1,Negative
Utter drivel,2,Negative
I ' ve see cementum set faster. ..,3,Negative
Bland Satire,2,Negative
genuinely awful,3,Negative
The Emperor moth ' s New Wearing apparel,1,Negative
Painfully dull,3,Negative
"Sooo overestimate, a waste material of time",3,Negative
No Fellow feeling,2,Negative
Consider the badness recapitulation. ...,1,Negative
HBO live no more longer capable of producing iconic shows? ??,1,Negative
"Yes, allow ' s give screen metre to vibe killers",2,Negative
Thus much unnecessary overprivileged dramatic play,1,Negative
So tiresome and all unlikeable characters,1,Negative
World health organization are these citizenry?,1,Negative
A Let Pile,1,Negative
The White Bogus,1,Negative
"Not dismal humor, information technology is sorry humor",1,Negative
Utter Trash,1,Negative
Why non call it White Genus lotus insane asylum?,3,Negative
Oh beloved,1,Negative
"Makes Pine tree state Hate My Gender, My Race, and HBO scoop",1,Negative
a terribly irksome display,1,Negative
Another waste of sentence,1,Negative
You really killed her?!,2,Negative
Drilling waste of prison term,1,Negative
Posturing battle - academic term wrapped upwards in a pretty bow.,3,Negative
What still is this?,1,Negative
Worst show ever so?,2,Negative
Top 5 forged show ever,1,Negative
Simply. .. cypher,1,Negative
Cringey. Rich people YT problems.,2,Negative
Not for maine,1,Negative
The Egg white Lotus - Why It ' s Almost Unwatchable,1,Negative
One don ' t get it,1,Negative
Receipts,2,Negative
"Watch awful citizenry scram given everything, just same genuine life!",2,Negative
"Boring, Dull, Churn up",1,Negative
"Bad, Very Badness and highly overrate.",3,Negative
No surprise!,1,Negative
I get into ' t maintenance about the mass,3,Negative
Lib Lovemaking Fest,1,Negative
"Don ' triiodothyronine Hassle, Nothing but petty dribble and boring and narcissistic fools!",1,Negative
"This is the like badness scene as "" Succession """,1,Negative
Never have it off at that place is a warfare in russia,2,Negative
A waste of clock time.,1,Negative
WHAT ' S WITH THE F WORD IN EVERY SHOW AND motion picture?,1,Negative
2 prohibited of sextet ain ' tetraiodothyronine bad,3,Negative
Not even deserving a one champion,1,Negative
Pish. Vapid. Ear - grate soundtrack.,2,Negative
Waiting for BML,3,Negative
View 1st Episode of Time of year 2 - Rather Pointless,1,Negative
White Lorltus,1,Negative
could have be a tangible collision.,2,Negative
NYC belong on vacation,1,Negative
lisa be and then bad,2,Negative
Let down,1,Negative
"Started brilliant, rick into an intolerable drag",2,Negative
Unbearably pretentious in S2,1,Negative
Second Time of year Sinks,1,Negative
Lost its soul in Season2. I lose my involvement.,1,Negative
LOST without role or secret plan.,2,Negative
Season ii equals slow end,3,Negative
"Agravating, slow down, unsatisfactory, stupefied ending",1,Negative
Food waste,1,Negative
Overestimate,3,Negative
Information technology ' s boring because,1,Negative
"ilx minutes of nothing, espouse by ace moment of intrigue",2,Negative
Time of year 1 is (personify) brilliant,1,Negative
""" Wouldn ' triiodothyronine information technology be coolheaded if. .. """,3,Negative
Life be also short for this,1,Negative
Sooooooooi sloooooooow,1,Negative
Completely discomfited,1,Negative
Severance: Overestimate Arty - Farty Pretentiousnes,1,Negative
Time of year two Disappointing Ruin from Intrigue to Comedy,3,Negative
TORTUROUSLY REPETITIVE & drilling,3,Negative
Season 2 👎 🏼,2,Negative
Verbose,1,Negative
1 ' mib shocked.,3,Negative
"Time of year 1 is comparable Christmas sunrise, Season 2 is Festivus Dinner party.",2,Negative
Downhill after season unity,2,Negative
Dreadful,3,Negative
Severed My Involvement,1,Negative
"Smarting plot, poor and boring heroes",3,Negative
The bad!,3,Negative
The serial end nothing,1,Negative
Pretty much misses on all counts,1,Negative
Time of year 2 be a waste of time,2,Negative
Pretentious Folderal,1,Negative
Optical Fine art Form??,3,Negative
Worst show Single ' ve ever so seen.,3,Negative
"Pretentious, drilling, overestimate, overdone, unoriginal",1,Negative
run downwards very fast,1,Negative
Ruined the 2d time of year,3,Negative
long walks consume dateless corridors be boring not deep,1,Negative
"Great S1, and then information technology isn ' mt",1,Negative
Dissipation of time,3,Negative
Had so much hope,1,Negative
From Promising Scratch to Absolute Trainwreck,1,Negative
"Case study in how to wrick blue, thoughtful grownup book into kid ' film. ..",1,Negative
Diss,2,Negative
Letdown!,1,Negative
The Russo Pal are frightful director.,1,Negative
$ 320M for this and they nevertheless couldn ' t pin down class for it.,1,Negative
sooo bad,1,Negative
$ 320 meg on this?!,3,Negative
Looks ok but soulless and predictable,1,Negative
What a waste of represent talent and money!,2,Negative
My back harm,2,Negative
Omg this be tough,1,Negative
The Sloppy State department,1,Negative
Electric State department: A $ 300M Letdown from Netflix,3,Negative
"Rip off of better films, hapless AI mental object and piece of writing",3,Negative
Embodied slop,1,Negative
Different but oil production,2,Negative
Depressing state of war celluloid for kids?,1,Negative
Vogue concluded means. .. . A real flat occupation,1,Negative
toaster propaganda,1,Negative
When Robots Act Better Than Humans,2,Negative
Film Magic. How practice they make it?,1,Negative
Disrespectful to the quran!,1,Negative
Confusing and underwhelming,3,Negative
badness ACTING,2,Negative
Absolutely nothing to serve with Stalenhag ' s visual modality,2,Negative
Riot! This equal bad!,1,Negative
"Graphics be courteous, that ' s about information technology.",1,Negative
$ 320 One thousand thousand Dumpster Fire,2,Negative
plain and basic,2,Negative
Another soulless Netflix pic,1,Negative
"It ' s not totally bad, but with $ 320 ml be stream into this film, it ' s only if justice that critics be burying it to the earth.",2,Negative
"For one time, the critics cost correct.",3,Negative
Enceinte Budget Disappointment,2,Negative
Cool Conception Falls Apartment,1,Negative
"1. pentad for Chris Pratt, ane for Ke Huy Quan & 0. 5 for the storey.",3,Negative
Terrific golem SFX - everything else. .. meh!,2,Negative
Such a disappointment,1,Negative
"Trouble on the Lunar month, or, Thou art the Mars of Malcontent",2,Negative
Tired of find out the unfit movies total,3,Negative
Taradiddle from the Glop,1,Negative
Effect but no somebody,1,Negative
Bubblegum Marvelesque adaption - awful.,1,Negative
Detroit: Become Human fill Guardians of the Beetleweed,1,Negative
Sweet Dummy,2,Negative
Mystify the Russo Bros. Out of Hollywood,2,Negative
Tired hand. Tired cinema score. Tired plot.,3,Negative
"Overemotional, mussy, and pure severity",3,Negative
A poor adaption of Stalenhag ' reciprocal ohm work.,3,Negative
What are Antony and Joe Russo huffing?,1,Negative
The television - dinner meal version of a Gordon Ramsey mantrap,2,Negative
Studio bloat.,3,Negative
Bite the movie,1,Negative
A Oil production Mountain!,3,Negative
Cringeworthy,2,Negative
Where is The Electric automobile State?,3,Negative
Even a kid could drop a line a good flick,1,Negative
That MCU conjuring trick,3,Negative
Not Faithful at All to the Book just all Around non the Worst Affair ever so,1,Negative
"Movies on goggle box, no thanks!",1,Negative
Mediocre and by the number,1,Negative
1 cant connect to anyone,3,Negative
Waste product of time,2,Negative
Badness Acting,3,Negative
Poor people,1,Negative
Encapsulates Everything Wrong With Flick Today,3,Negative
Only plain forged!,1,Negative
Robot ❌ (Plaything ✅) Tale Gone Wrong,3,Negative
Tumescent disappointment,3,Negative
oh dear.,3,Negative
Not rattling inspiring,2,Negative
Just another Iphone / Ipad movie,1,Negative
Constructive,1,Negative
Where come totally the money go? Oh right hand. ..,2,Negative
"Seem to have promise, but was get along before and better",3,Negative
Staggeringly underwhelming experience,2,Negative
What a waste of money,1,Negative
Love Your Corporate Mascot,3,Negative
The sin trust by this valet de chambre. And anybody else who find out information technology or subscribe personify gonna suffer.,2,Negative
"Excellent Actors, Sad Province",1,Negative
Millie Bobby Brown Are u teenager?,2,Negative
A steal attempt,1,Negative
"Big Budget, Terrible Message",2,Negative
Boring and a waste product of metre,2,Negative
Buckeye state cytosine ' mon Hollywood! !!,3,Negative
A big newfangled downcast for Netflix blockbuster and the Russos.,3,Negative
Inappropriate,1,Negative
We ' d kind of rewatch E. Mt,1,Negative
electric automobile CITY NEEDS Angstrom unit SHOCK!,3,Negative
Yes information technology be. ...,2,Negative
Disneyfied,1,Negative
Well I have expect this precipitation,3,Negative
"Time of year 1 be great, Season ii is dreadful",1,Negative
Oil production and childish,2,Negative
Thus boring,1,Negative
Zzzzzzzzzzzzzz,3,Negative
Doesn ' t feel original and is overhyped.,1,Negative
likely ruined,1,Negative
Fine Ace guess,1,Negative
Disappoint,1,Negative
"Watch Time of year single, Omission Season 2",1,Negative
"Loved it, immediately information technology ' s miserable",1,Negative
Such a enigma.,1,Negative
Distinctive teenage superhero dramatic event,1,Negative
If information technology live non for the blood cipher would care! !!,2,Negative
I like gratuitous violence and bloodshed just this story experience no sum.,1,Negative
Humiliated quality series with just big names and gore,3,Negative
Lost the plot of ground,1,Negative
For Rooter,2,Negative
Uncreative Parody of DC and Wonder; The Original Watchman do information technology Better! !!,1,Negative
Gold be. ..,2,Negative
"Unoriginal, overrated, shoal",1,Negative
"Ohio, where to start",1,Negative
Could non give information technology much,1,Negative
Frankly don ' metric ton see the plug. ..,1,Negative
This would have constitute groundbreaking ten years ago,3,Negative
Cringefest,1,Negative
Just drilling,1,Negative
"Lure You In with 2 Episodes, Then Produce Ultra Woke?",3,Negative
Incredibly Discomfited,3,Negative
Disappoint,3,Negative
Elevation in Time of year 1,1,Negative
Pointless show,2,Negative
Below average,3,Negative
A Wagyu gripe that aged like last years milk,1,Negative
Pls father ' t hatred,1,Negative
Just frightening.,1,Negative
And then - and then. ..,3,Negative
Very stupid animated display.,2,Negative
"Nice construct, look out on by gore.",2,Negative
Copy and Paste,3,Negative
If you like blood and gut and then this be your show.,3,Negative
Tire rubbish,1,Negative
for adults?,2,Negative
"The bloodier, the good?",1,Negative
Slow and cliche,1,Negative
Scraps to put myself through more than than the first instalment,3,Negative
Not worth look out,2,Negative
Unwatchable,1,Negative
someone - less garbage,3,Negative
A wellspring made series merely this fib make been done to death,1,Negative
The Life! !! !! !! !! ! Suction,1,Negative
Utterly disgusting.,1,Negative
"Mediocre vivification, bore filler",1,Negative
"If you like Kirkman - elan, you will care this. ..",1,Negative
ohio MY GOD,1,Negative
Pointless,3,Negative
Run of the milling machinery.,3,Negative
Too much gore,2,Negative
Wherefore are the evaluation so gamey?,1,Negative
Have sex 1 season 3rd non so much,1,Negative
Absolutely Trash appearance,1,Negative
Fare yourself a favour go spotter Harley quinn,1,Negative
Compellingly dissatisfying.,1,Negative
Too much profanity and gratuitous force for a cartoon,2,Negative
""" Daddy mad Logos Sad """,3,Negative
Poison apples all unit of ammunition.,1,Negative
"Walt disney ' sec Snow T. h. white (2025) - A Hole, Uninspired Reimagining",1,Negative
Root for the Apple,3,Negative
"Baron snow of leicester White (2025) - A Soulless, Unnecessary Remaking",3,Negative
Another Unneeded Remake of a Classic Taradiddle,1,Negative
"Sleepy, Dopey, and Iodin ' g now Grumpy",1,Negative
"A Hollow, Garish Remake That Forget the Legerdemain",1,Negative
OMG. . SO bad,2,Negative
Drivel,3,Negative
Watch the original,1,Negative
A very Mirrored movie with too many motley content,1,Negative
A Huge Disappointment for a Classical Story,1,Negative
Another Classic falls to modernity,2,Negative
A Hollow and Confusing Reimagining,1,Negative
A Fairy Narrative Fiasco of Epic poem Ratio,1,Negative
Want my time and money backward,1,Negative
"She sings good, only the balance goes against Disney diachronic DNA.",3,Negative
A Failed Effort to Reinvent a Classical,1,Negative
Failed reinvention,1,Negative
"Mirror, Mirror, Make Information technology Stop",1,Negative
A soulless retelling of a beloved definitive,1,Negative
The magic be not in that location,3,Negative
Badness Apple with terrible acting,1,Negative
What a monolithic letdown,2,Negative
"A Lifeless, Cynical Johnny cash Grab",1,Negative
A complete catastrophe,3,Negative
What a debacle!,2,Negative
Saw information technology with my granddaughter. ..,3,Negative
"They attempt. . but if I had to like on a wellspring, I ' d prefer that information technology doesn ' t be",1,Negative
A Beautiful only Empty Remake,1,Negative
Walt disney: This embody in spades no classic,2,Negative
Then bad,1,Negative
Absolute rubbish.,3,Negative
Such production needs to conk out miserably to wake investors up,2,Negative
Non carrying the origional someone,2,Negative
A Holler Shell of a Fairy story - What Have They Done?,3,Negative
Another masterpiece ruin,2,Negative
"Mirror, mirror on the rampart, what is the speculative movie of 2025 so far?",1,Negative
Atomic number 53 make an eerie feeling,3,Negative
Ughhh,3,Negative
waste product OF TIME & MONEY,2,Negative
Unitary of the bad remakes,3,Negative
barricade THE DAMN telling!,2,Negative
Walter elias disney Snow Theodore harold white 2025,1,Negative
"Mirror, Mirror on the Paries, This Remaking is the Worst of All",2,Negative
Stop hating on what was salutary,1,Negative
"Please take "" Patrick victor martindale white "" out of the rubric.",2,Negative
Sadly smash my puerility memory,3,Negative
A Grimm Disaster That Should ' ve Stayed Asleep,1,Negative
Snow White and the CGI Dwarf: A Messy Remaking,1,Negative
"Honestly, I ' five hundred rather determine Ryan ' s world in YouTube",3,Negative
Wherefore?,2,Negative
A Calamity of Cinematic Proportion,1,Negative
A Dissatisfactory Reimagination of a Classic Story,1,Negative
Could non beget done this movie.,1,Negative
A Cinematic Trainwreck - Disney ' sulfur Nose candy White (2025) equal an Inviolable Disaster,3,Negative
Snowless white hot,1,Negative
"Ugly, unpleasant, no authenticity at all",3,Negative
The practiced part of the picture be the relief I feel when my child asked if we could leave.,1,Negative
Iodine Gave Information technology A Chance,1,Negative
What was Walt disney thought?,1,Negative
A Literal Disney Foolishness for Live - action,3,Negative
Walt disney ' s last day,1,Negative
Dumpster Meet Fire,2,Negative
"Honestly, telling how bad it is 😂",1,Negative
"Snow White and the Heptad Miss Opportunities """,1,Negative
Information technology be even worst than Emilia Perez,3,Negative
"Why, Walter elias disney, wherefore?",3,Negative
"Mirror, Mirror, What a Disaster: A Review of Walt disney ' randomness 2025 Baron snow of leicester White",1,Negative
This aint my Snowfall Edward d. white,3,Negative
Sickeningly tremendous,1,Negative
Non the fair.,1,Negative
Walter elias disney ' s Snow White - Where Magic Goes to Kick the bucket,1,Negative
Pointless and derailed,2,Negative
Too many sung dynasty,1,Negative
rewatch the 1937 classic,3,Negative
"A dilute, empty reflection of a darling classic",3,Negative
Fearsome Acting!,3,Negative
Huge letdown,1,Negative
The Razzies be Call up. ..,1,Negative
No creativeness,1,Negative
"A soulless, joyless reinterpretation of a hellenic",2,Negative
Unneeded,3,Negative
Bad playact,3,Negative
Expect Advantageously from a Blockbuster,1,Negative
Where to bulge. .. .. ...,3,Negative
What Embody They Cerebrate? ! A Ended Disgrace to a Classic!,1,Negative
What be this?,1,Negative
"The veridical life "" Emperor moth ' s New Clothes """,3,Negative
Non Rather The Fairest,1,Negative
""" This international relations and security network ' t Blow Egg white. """,2,Negative
Leslie townes hope you alike garbage,1,Negative
This remake cost soulless,2,Negative
"Weird, boring and soulless simply also unintentionally screaming",1,Negative
Ne'er start out that 1h49 minutes or whatever back,3,Negative
About unwatchable,3,Negative
"Weird, Wyrd",3,Negative
Too Much of Nothing - Not Still Deserving a Stream,3,Negative
A Poisoned Apple: Why Snow White 2025 Felled seam Former armed forces Short of Enchantment,3,Negative
"Mirror, Mirror, On the Paries, World health organization Ruined Snowfall Caucasian Most of All?",1,Negative
"Dull and lustreless "" live activity "" remake.",1,Negative
"No, scarce no.",2,Negative
Sometimes it ' s dear to walk away (or tend in this instance ),1,Negative
👎 You Cannot Go From Wicked to this. This isn ' t Commodity Sufficiency. 👎,1,Negative
Don ' t livelihood this with your dollar.,1,Negative
A Disastrous Remaking That Omit the Legerdemain,1,Negative
Frustrated,1,Negative
"Mirror on the wall, why do these remaking make my tegument crawl",1,Negative
I catch some z's direct 10 hours while ace was watching.,3,Negative
Gal Gadot ' s Evil Queen: A Royal stag Disaster in Nose candy Whiteness,3,Negative
Hence bad you almost require to eat the poison malus pumila!,1,Negative
Unity hoped against leslie townes hope. ..,1,Negative
Single take to bleach my centre.,1,Negative
Really disappointed,3,Negative
Only bad,1,Negative
The money pattern ended imagination.,1,Negative
Where to set out!!,1,Negative
If Temu made Disney Moving picture show,3,Negative
Should have never comprise cause,1,Negative
Poor people bloodless and the nightmare dwarfs,1,Negative
Waste of money,2,Negative
What ' s with the CGI,2,Negative
"An unnecessary, soulless remaking",3,Negative
Missed chance,3,Negative
A Remake that Miss the Mark,2,Negative
"applesauce, you ' d be prohibited of your mind to spend money on this",3,Negative
Yikes! Preserve yourself infliction and money. ...,1,Negative
unity extinct of 10 stars - A Shameful Reimagining of a Graeco roman,3,Negative
Simply horrendous.,2,Negative
An Insult to Movie house and a Mockery of a Greco roman,3,Negative
Formula for disaster,1,Negative
Soulless tidy sum.,1,Negative
Gallon Gadot steals the show.,2,Negative
Gallon Gadot ' s Acting is Absolute Drivel,3,Negative
The solely good things about the story are Rachel ' s articulation and the hunter ' s good looks,2,Negative
"Ughh, wherefore Disney wherefore? ??",2,Negative
As Live action Disney reboots go information technology ' s unrivaled of the full BUT,3,Negative
Ane in truth tried to like this motion picture show.,1,Negative
Genuinely the worst film One ' ve ever bear,1,Negative
Only walk knocked out of tetrad movies in my life. ..,3,Negative
Who ' s The Worst One of Them All,3,Negative
Mellow School Kidskin Could Make Better Picture show,3,Negative
Nose candy Stanford white 2025. .. is information technology snow white?,1,Negative
The Surprised Impostor Career Herself Blow T. h. white,1,Negative
"Wyrd, Weird, Wyrd",3,Negative
Waste of money. .. what did 1 watch over,3,Negative
Worst photographic film put out by a major studio. EVER,3,Negative
Walked taboo of the flick non even halfway!,1,Negative
Unsatisfied,3,Negative
Pointless,1,Negative
Walter elias disney. .. ..,1,Negative
This movie should experience early name not Snow White,3,Negative
"Wyrd, Weird, Wyrd. .. and Non in a Good Direction",1,Negative
Could this comprise any worse?,2,Negative
Please stop.,2,Negative
Spend time elsewhere.,1,Negative
Non recommended,3,Negative
Slush Robert brown and The Seven Poorly Rendered Gnomes,1,Negative
"Mirror Mirror on the wall, wherefore the seats are empty in this cinema hallway?",1,Negative
The Rating Speak for Themselves. ..,1,Negative
I don ' t cognize what to say,1,Negative
Gallon Gadon ' t Vigil This Garbage!,1,Negative
Wherefore do we require this once again?,1,Negative
Information technology ' s dependable. All of it!,1,Negative
Information technology equally bad as we all thought it would be,3,Negative
A lifeless sight,1,Negative
"It ' s not every bit bad as it live expected, but even very unfit.",2,Negative
Bore,2,Negative
Felled seam asleep,2,Negative
What a waste,2,Negative
"C. p. snow White, the movie and non part, having identity crisis",3,Negative
Cgi dwarves in a real life reimagined classics? What could go incorrect,1,Negative
The cinematic beauty of the Netflix interlingual rendition equal cash in one's chips: (,1,Negative
Abhorrant.,2,Negative
A lifeless transcript,2,Negative
A novel and abortive work that doesn ' t finger the same as before.,1,Negative
Critique of Daredevil: Max born Again: The Neglected Religious belief,2,Negative
Loads of copium in the IMDb limited review,2,Negative
Ascertain the first xx moment. ...,2,Negative
Let down * freebooter *,3,Negative
They Try,3,Negative
Scream.,1,Negative
A Blindfold Would ' ve Help,3,Negative
Death of yet another good show,2,Negative
Remember The Scorpion World beater CGI?,1,Negative
Well the devil you have intercourse,2,Negative
One loved the Netflix show.,2,Negative
"Daredevil: Incorrect over again, by this - michel ney",1,Negative
Horrific,1,Negative
Masterful stunt employment replaced with silly CGI Marvelslop,3,Negative
Cheap shockvalue and canonical plot,2,Negative
This be dull.,1,Negative
Episode three so far,1,Negative
Shell of it stately self,2,Negative
Give this back to Netflix.,3,Negative
Zzzzzz mega boring and I was a mega devotee,1,Negative
Levieva cannot turn stop casting her!,1,Negative
hexad years of waiting for rush along writing,1,Negative
Not indisputable wherefore this is hyped so much?,1,Negative
Suction,3,Negative
1 wanted this to constitute good,1,Negative
Wherefore maintain watching?,1,Negative
To a fault much Navel Gazing zero / 10,1,Negative
A Hole Imitation of a Masterpiece,2,Negative
Harum scarum ' siemens Dismal Dive: A Nostalgic Nightmare Unfolds,1,Negative
"Sorry, just Season 2 personify atrocious.",2,Negative
Loved Season unity merely. .. ..,3,Negative
Serial 2 lose me,2,Negative
Time of year 2 is horrendous,1,Negative
Time of year 2 review,1,Negative
2d season embody one long cringe second.,1,Negative
Forgettable,1,Negative
Season 2 absorb,3,Negative
Season ii a snooze and so far,3,Negative
"Season i excellent, season 2 misfortunate",1,Negative
What Happen??,2,Negative
"Predictable, dumb",3,Negative
Season 1 be full. Time of year 2 a horrific mess.,3,Negative
Non real good.,3,Negative
Season deuce lots worse than season 1,3,Negative
Time of year 2 meh,3,Negative
"Very bad piece of writing, not so great acting, non near",2,Negative
Jesus this show make up stunned.,1,Negative
as far from Reacher as you can get,3,Negative
Time of year 3 is speculative than Time of year 2,3,Negative
World health organization write this script?,2,Negative
"Season 1, with child! Time of year 2, an plethora",3,Negative
Series ii lost the plot of ground,3,Negative
A Jocularity,2,Negative
Time of year 1 was dependable. .. Time of year 2 Meh! !!,1,Negative
Bezos Review Farm,1,Negative
Time of year deuce is Unwatchable,1,Negative
Good if you just require noise in the backround,3,Negative
AI? Reacher For Blank shell.,3,Negative
"first Time of year Okay, 2nd Season Terrible",1,Negative
How serve information technology all go so wrong?,2,Negative
Time of year 2 represent disappointing,3,Negative
"Reacher: A Potent Start, Simply Running Out of Steam",1,Negative
Dumb with a capital Viosterol,1,Negative
Each time of year is worse than the utmost,3,Negative
Single hope that Lee Tiddler actually reads the viewer review on IMDB.,1,Negative
"Meh. All sex hormone, nought acting skill",3,Negative
Time of year two - not good,2,Negative
Imdb mustiness have AI writing reexamination,1,Negative
Don ' t watch if you ' ve non understand the playscript.,1,Negative
"Badness, bad, speculative",2,Negative
Season 2 be dread,3,Negative
Wherefore Reinvent the Rack?,1,Negative
"If you are locomote to get Wheel Of Time then make Steering wheel Of Time, not some early trash. ..",1,Negative
The roulette wheel of bankruptcy,3,Negative
Fearful,2,Negative
You could have merely maintain the fib in the book,1,Negative
What be that?,1,Negative
How is this a Steering wheel of Time adaption?,3,Negative
Worst rendition of a koran serial ever so,1,Negative
This be real bad,1,Negative
Butchered and cringe,3,Negative
What a waste of possible.,1,Negative
A tarradiddle of hubris,1,Negative
Wheely disappointing,2,Negative
Worst ledger adaptation One ' ve ever see,2,Negative
"Treasonable to generator material, incoherent along its new fabricate plot",3,Negative
"Great books, terrible adaption by Rafe",2,Negative
"Drivel. "" Waste matter "" of Meter!",3,Negative
Atomic number 53 didn ' t read the book,3,Negative
The Whaste Of Time!,1,Negative
Horrifying,3,Negative
Rich person not find oneself anyone so far that said this is skillful,1,Negative
Atrocious. ..,1,Negative
Exceedingly Poor Adaptation,2,Negative
Pointless fib variety that don ' t make sense,1,Negative
A shame to Jordan ' reciprocal ohm bequest,1,Negative
"Made something, but it information technology ' s non bicycle of metre.",1,Negative
Doesn ' thymine follow the word. ..,1,Negative
To much woke drama,1,Negative
zippo same the books,2,Negative
Iodine ' ve ne'er been angrier at a film writer,3,Negative
WTF? ??,1,Negative
"I was desire for decent, and stimulate disappointed",3,Negative
Awesome,3,Negative
Dreadful.,3,Negative
A mixture of substantial world politics and Game of Thrones grittiness ruins Robert Hashemite kingdom of jordan ' atomic number 16 world,1,Negative
This be non Robert Jordan ' siemens Wot,1,Negative
Then complicate. .. Wherefore?,1,Negative
Wish I could get backward the sentence Iodin waste. ..,2,Negative
Visually pleasing hot pile of food waste,1,Negative
The source material contribute in high spirits fantasy - the adaptation gave us depleted platonism,2,Negative
Dumpster Fire,3,Negative
Poor people adaption,1,Negative
Didn ' t make common sense,1,Negative
"Designed sabotage. Horrible writing, atrocious decisions. Predictable last result",1,Negative
Go show the holy scripture,2,Negative
A fan of the leger,1,Negative
Disappointed and dissatisfied,1,Negative
"Misses the flavor of the original, by a wide allowance",2,Negative
Script writers say (try) the word of god on Blinkist,1,Negative
"Preceptor ' t waste your time, study the holy writ.",2,Negative
Terrible woke version of original fib: - (,1,Negative
Direful!,1,Negative
Bike of time in Gens Only,2,Negative
Languish opportunity,1,Negative
When will manufacturer learn to keep the al qur'an and evidence the same,2,Negative
wheel of time in gens only,2,Negative
We were expert off before this series was piss,2,Negative
This display get information technology all. ..,3,Negative
"A sorry version, an sooner state show",1,Negative
The net episode is unwatchable if you take the book,3,Negative
Be they lead to ditch the unhurt original story?,2,Negative
No Trust,1,Negative
This is not the Cycle of Clip,2,Negative
It trifle out as mortal fan fiction,3,Negative
Butchering,2,Negative
Non worth the sentence,1,Negative
This show sent maine to turn in sad for 6 weeks straight,1,Negative
What a disappointment,1,Negative
Dead terrible book adaptation,2,Negative
Non actually the Steering wheel of Time,3,Negative
Let down,2,Negative
The writer themselves haven ' t read the books,3,Negative
Too far off script,2,Negative
Lost every single devotee of Robert Jordan river. Helium is spinning same a wheel in his tomb.,2,Negative
"Full mess, and a turd on Robert Hashemite kingdom of jordan Heroic poem adventure.",3,Negative
Would reach zero stars if I could,1,Negative
Why be everything indeed clean!?,1,Negative
An insult to the source cloth,1,Negative
They reach for the star but did not leave the earth,1,Negative
WoT rooter pretty drill with TV mess. .. . reefer to the story!,1,Negative
A great serial of holy scripture butchered into a script,1,Negative
Cheesy.,1,Negative
Hold they still read the books?,3,Negative
Fabulously disappointing,3,Negative
